,评论等级,评论人网名,评论内容,点赞数,回复数,评论时间,评论人性别,评论人个性签名,评论人账户等级,评论人是否会员
816,二级评论,Azsmnko,回复 @承太郎水产 :还有抖音,0,0,2019-12-23 23:02:50,保密,,2,无
817,二级评论,共产注意种花兔,回复 @光之秘银 :我不知道被别人说是碍国者的是否碍国但那些到处说别人是碍国者的是真的碍国,2,0,2019-12-24 10:36:04,男,,4,无
818,二级评论,卐高坂穗乃果卐,回复 @承太郎水产 :俺告诉你，就他们的破想法，和废青一样，真TM恶心，气死偶了！[生气],2,0,2020-01-19 07:32:22,男,艺术自由万岁！Love Live万岁！,4,无
819,二级评论,哈佛大学生龙,回复 @愁闻清雨 :对,0,0,2020-01-23 23:54:00,男,苍生涂涂，天下缭缭，诸子百家，唯我纵横!,4,无
820,二级评论,bili_90130274869,就好比这个那兔都有人说幼稚，洗脑，恶心，我真是服了，不过是一个借着动画讲述历史的作品。每逢有爱国主义题材的就有人喷，我寻思美国还大肆宣扬美国梦呢，中国怎么就不能弘扬中国梦了？啥叫碍国？除了砸日本车的那种，别的我还真没觉得有啥妨碍国家的。不喜欢其他国家就叫碍国？不喜欢不代表不承认他的优秀之处，不会向它学习。倒是我觉得很多人才是只看到了差距，看不到祖国的进步，一味的踩着中国赞扬他国，才是真正的碍国，令人作呕呢。,7,0,2020-03-07 10:47:18,保密,,3,无
821,二级评论,-牧天-九歌-,曾经，也只是个偶尔看看评论区懒得理那些人的人，现在，见一个双标反手就是个举报，B站环境实在大不如前,1,0,2020-04-02 00:23:52,男,老二次元/爱好汽车/坦克萌新/手绘小触/厨艺新人/初入女装/佛系主播,5,年度大会员
822,一级评论,fatty1992,"有一群人说，我生在这个国家，是我的无奈，但如果我儿子还是生在这个国家，那就是我无能。
另一群人说，我出生时国家这样，是我的无奈，但如果我儿子出生时国家还是这样，那就是我无能。",641,23,2015-03-06 22:09:28,保密,,6,年度大会员
823,二级评论,0逍遥子0,赞！！！！两句话个别字的改动，表达了两种截然不同的人生态度和人生境界！！！给后者点赞！！！！(=・ω・=),53,0,2015-03-06 22:12:30,男,细味人生快乐种种，后人与你必有所得。,6,大会员
824,二级评论,风祝早喵,"(￣3￣)注意加“们”字，这毕竟不是一个人的事。。。有一群人说，我生在这个国家，是我的无奈，但如果我儿子还是生在这个国家，那就是我们无能。
另一群人说，我出生时国家这样，是我的无奈，但如果我儿子出生时国家还是这样，那就是我们无能。",17,0,2015-03-06 22:14:15,男,,5,年度大会员
825,二级评论,✌,其实自己热爱祖国，跟把孩子生在哪里无关吧。我周围大多数都比较倾向于把孩子生在香港新西兰美国等等,7,0,2015-03-06 22:15:42,女,,5,大会员
826,二级评论,Glorious灰骑士,回复 @fatty1992:赞ヽ(〃∀〃)ﾉ,0,0,2015-03-06 22:18:57,保密,家中有急事，更新是不可能更新了,5,年度大会员
827,二级评论,云风映,回复 @偷 :可是美国是在境内出生的婴儿都是美国国籍耶，而且中国不承认双国籍(´･_･`),16,0,2015-03-06 23:23:53,保密,,5,大会员
828,二级评论,魅影の狐,这个要赞一下，这话说得实在太硬气,1,0,2015-03-07 00:57:29,保密,某一只和空幻、八云、千鹤无关的狐狸~,5,年度大会员
829,二级评论,黄金魔方丶,回复 @黄猴子:小猴子233！,0,0,2015-03-08 12:09:13,保密,,5,年度大会员
830,二级评论,咪撸咪撸,我希望把儿子生在中国，因为我希望我的后代也能为他的祖国做贡献，而不是在国外享福。,9,0,2015-03-09 00:00:30,女,如果要死去请让我死在床上,5,大会员
831,二级评论,魔fa师,回复 @灰win :总要有人来改变，要不然这个国家就拉倒了，为什么开国的时候有那么多科学家回来做贡献，按道理来说他们之前都是在简单模式里为什么要回来这个比地狱模式还地狱模式的地方，就是因为他们热爱着这个国家，想改变这个国家的命运，不想之后的子子孙孙还是地狱模式或者当一个二等公民,32,0,2015-03-09 20:30:19,男,,5,大会员
832,二级评论,gobelieve,回复 @灰win:我是个初中生我就不乱说了……我就代表我个人，觉得我被爹妈生在中国挺好的，也愿意继续挑战修罗难度，总有一代能通关。就算是为子孙着想，也要问问你孩子乐不乐意啊。,14,0,2015-03-09 21:45:51,保密,,2,无
833,二级评论,神经质猫咪,回复 @灰win:所以说总有人会在历史中留下姓名，而有的人默默无闻……你说第二种人是为了好名声，近代史中多少人啪啪啪打你的脸！( ´_ゝ｀)你的理想是这样我的理想是那样，我没有理由强迫你改变理想，你也没有理由诋毁我的理想(⌒▽⌒),22,0,2015-03-12 19:13:28,保密,大部分很和平,5,大会员
834,二级评论,O三三--,大赞，改变文字的顺序，表达两种截然不同的人生态度啊啊,0,0,2015-03-12 22:11:05,保密,红红火火恍恍惚惚哈哈哈哈,4,大会员
835,二级评论,ガチャガチャガチャ,回复 @三个H：讲得好棒٩(๑&amp;gt;◡&amp;lt;๑)۶,0,0,2015-06-19 01:47:35,保密,,4,无
836,二级评论,闭嘴你个基佬1,回复 @云风映:放屁，中国法律是不承认双国籍，但如果父母一方是中国人可以选择是美国国籍或者中国国籍。,0,0,2015-07-11 09:32:02,保密,迷茫总是遮盖着我，命运也在和我开玩笑，不停的哭和笑，只是对这样的绝望--------我已麻木,5,大会员
837,二级评论,未来咸鱼要翻身,于是中国无能了一代又一代,2,0,2015-07-15 21:03:34,女,嘤嘤嘤,5,大会员
838,二级评论,灰win,回复 @三个H :你先看清内容再说吧我并没有一概否认第二种人只说明有为了名声 也有为了国家的   人死后就什么都没有为了不让人遗忘 大都希望流芳千古 这样难道有错  你有为什么能够断定你认为是为了国家的人不是为了名声 假设某个科学家在美国生活 而他希望被后世记住在美国实现不了所以来到了中国在这个落后的国家做出贡献更容易成名吧    近代史中多少人啪啪啪打我的脸 你有没有想过你举出的人都已经成名都被后人所歌颂你凭借自己的主观去认定他们的想法 书上说的是好但它难道全都是真的你会希望自己遗臭万年 你又哪里看见我在诋毁什么东西了  请你告诉我我诋毁的是什么（#-_-)┯━┯,1,0,2015-07-22 09:41:53,男,b站    已经不是b站了,5,大会员
839,二级评论,灰win,回复 @gobelieve :是吗 打一个比方如果你生在法国你觉得法国挺好那么你就是随遇而安 但你觉得中国挺好那你就想和移民的人一样了 为子孙着想要采纳子孙的意见  呐 有时你爸妈会让你干一些你不愿意干的事吧 他们也说是为你着想 但你也会拒绝吧  话说我真无聊,0,0,2015-07-22 10:04:32,男,b站    已经不是b站了,5,大会员
840,二级评论,灰win,回复 @一千个人同时 :其实我也感觉你说的不错但回复我的我都回复了唯独缺你一个让我很不舒服 所以就随便说点什么   要问为什么的话因为我无聊啊  开国之时百废待兴祖国的一切都具有希望  像一个出生的婴儿一样他们帮助这个孩子成长 正像他们爱国一般大概因为他们相信祖国未来会很强  他们爱的是当时的国 但他们现在或许也爱国   而且我所说的那段话是基于那个是为儿子着想  你们硬要扯到爱国这件事  还有我爱国不爱dang,0,0,2015-07-22 10:26:34,男,b站    已经不是b站了,5,大会员
841,二级评论,梨里栗酱,我爱中国，我将来也不会出国定居，最多出国旅游。但我也不会让孩子生在新西兰或者美国或者欧洲，我会让他在中国接受中国的教育，让他继承中国的文化传统。至于他长大以后，他做出什么决定那是他的权利和自由。但我相信，我一定有那个教育能力让他也成为一个愿意为祖国付出愿意热爱这个土地和国家的人。,0,0,2016-09-25 18:29:42,保密,,3,无
842,二级评论,東雲博士Official,回复 @梨里栗酱 :定居家里没几百万别想了,0,0,2019-08-06 09:03:51,保密,宁夜蝶号很，，，不建议拉黑,4,大会员
843,二级评论,坐看雪樱,回复 @云风映 :还有，如果父母皆为中国国籍在美出生，成年时可以进行一次选择，决定自己成为中国人还是美国人,0,0,2019-09-28 15:27:06,保密,,4,年度大会员
844,二级评论,咸鱼炸酱面,回复 @未来咸鱼要翻身 :但凡出门走走，看点新闻也不至于说出这样的话[吐],0,0,2019-10-01 17:41:00,保密,离谱,5,年度大会员
845,二级评论,咕咕咕GG_Official,回复 @未来咸鱼要翻身 :？,0,0,2019-11-16 13:08:04,男,変つたあああああああああああー,4,年度大会员
846,二级评论,南妩莜,回复 @灰win :起码他们不管为了什么，都为中国做出了贡献，这就值得我们尊重了，又何必以你的想法来揣度别人呢？,0,0,2020-03-30 19:15:57,保密,,3,无
847,一级评论,罗密阿与朱丽渣,有时候在想，在很久很久以后，2050，2060的时候，这个国家差不多掌握在，现在和我们年龄相仿的人手里，会不会还记得自己这个时候对这个国家的期望，会不会做到让2050的年轻人满意。现在在台上的人，在很久很久以前，年少轻狂，想要救国想要兴国，他们狠狠地批判过这个国家，唾骂过在台上的人，不管他们是好是坏，最后他们都站在了台上，用自己的能力去改变这个国家。不知道自己在讲些什么，总的一句话，如果不甘心，不愿意，甚至觉得现在的国家糟透了，那就爬上去，告诉所有人，我就是很不喜欢很讨厌以前的那个国家，所以我上来了，我要改变他！这世界的史诗都是一个个不可能创造的。,877,18,2015-03-08 13:46:16,保密,,5,无
848,二级评论,KeeD,_(:3」∠)_,1,0,2015-03-08 13:48:03,男,FQ,5,大会员
849,二级评论,国卿Chin,这话中肯（￣▽￣）,4,0,2015-03-08 13:48:47,女,金鱗豈是池中物，一遇風雲便化龍。,5,大会员
850,二级评论,帝龍雷牙,这话好评(｀・ω・´),4,0,2015-03-08 17:39:09,男,"帝龍雷牙——大地咆哮，海洋翻滚，苍穹轰鸣，持雷之牙，行天之道，帝龍降临
帝龍雷牙——大地崩裂，海洋沸腾，苍穹碎裂，断罪雷牙，戒律天道，帝龍降临",6,年度大会员
851,二级评论,夜语丷,回复 @左眼的蓝火BRS:阶级固化的这位仁兄，先且不说中国的阶级固化有没有外国严重，你发这句话的时候尝试过打破它么？改变这个国家，需要的是勇于实践的人，不是怨天尤人的说什么阶级固化的,75,0,2015-03-08 20:57:40,男,,6,年度大会员
852,二级评论,Tennessines,回复 @飞扬草 :毒菜郭嘉嘛...什么错都是体制的错咯，皿煮人士当然觉得这不是他的国家咯,31,0,2015-03-08 22:55:58,保密,,6,无
853,二级评论,神经质猫咪,回复 @高二病也要XXX:我觉得现在的毒菜是最好的政策，不这样不知道会乱成什么样……,15,0,2015-03-12 19:14:13,保密,大部分很和平,5,大会员
854,二级评论,°azure°,有些人整天说着中国这不好那不好，那么到那时候，他们会怎么样呢。不过还是躲在一个黑暗角落里咒骂着新一代领导人的【无能】,30,0,2015-04-19 18:03:19,女,我是梓鸢w,4,大会员
855,二级评论,sdsd1156,回复 @左眼的蓝火BRS:阶级固化指什么呢？这个国家不是我们的，简直就是墙外G+上那帮子人的言论…,4,0,2015-06-28 23:22:20,男,,6,年度大会员
856,二级评论,丶林柒柒丿,说得好！(･∀･),0,0,2016-08-03 20:20:05,女,沉迷方舟，并且没能日渐消瘦,5,年度大会员
857,二级评论,保守右翼ISEE,不好意思，你没能力就老实干活。我家里有人就是考上公务员干到现在的副职。发这种言论只能说你见识短浅,6,0,2019-07-31 10:05:08,男,没有目的就没有团结，对此仇恨比爱更有效。,3,无
858,二级评论,IDxixi,哇，这个说法一出来，有点蒙蔽。以前还真的没这么想过啊。我们也会成为顶梁柱的一天。,0,0,2019-10-02 22:00:58,男,静等顾文徐风吹,5,大会员
859,二级评论,最柔的柔,70周年国庆的我们回来看5年前，现在的年轻人都很爱国,0,0,2019-10-04 15:50:00,保密,源源源源源源666666,5,大会员
860,二级评论,星幻star,别想了，x长以上都是生出来的，和能力没有关系,1,0,2019-10-16 22:51:16,保密,,5,年度大会员
861,二级评论,岛の里美,那就下个30年之约，需要上船的留个Mark,0,0,2019-11-14 18:23:34,男,随便看看,4,无
862,二级评论,种花家的混混,和我想的一样,0,0,2019-12-03 17:47:12,男,,3,无
863,二级评论,琴瑟荷茗,回复 @星幻star :不好意思，还真不是,0,0,2020-01-04 11:06:01,保密,,2,无
864,二级评论,听听就睡了,有能力执掌天下的人从不会在网上闲逛抱怨嘲讽，因为他们在做该做的事。掌握国家未来的绝不会是一群网络政治家。,2,0,2020-01-12 01:10:49,保密,,3,无
865,二级评论,吾乃肥胖者,2020,0,0,2020-01-14 21:12:54,保密,"本座赐玺，乃九州褔
吾尊于天，授予黄昌
宣申贺寿，祝道万禧
祀苍之运，祭祖之德

",4,年度大会员
866,二级评论,雨中的红莲,对，很讨厌有些人躲在阴暗的角落里，指手画脚，看自己国家的笑话。不过看到支持他的人很少，我就放心了。,1,0,2020-03-06 15:52:31,保密,,2,无
867,二级评论,D调懒羊羊,我可以摘抄下来吗？,0,0,2020-03-18 00:11:19,男,,4,无
868,一级评论,星空的守望者,某些人真该好好摸摸自己的良心了 回去去跟你父母说说 你整天在网上 黑国家 骂政府 恨社会 看你父母是会夸你还是一巴掌打过来 我们现在是日子好过了点了 可是做人不能忘本啊 我们的今天是无数先烈做梦也不敢想的明天 经历这么多年的磕磕碰碰 我们挺过来了 可是脊梁不能断！ 作为一个中国人 就该堂堂正正的站起来！！！,617,7,2015-03-07 19:15:56,男,→_→这是一只很懒的UP 直播时间看心情 除周末外每天十一点断网 放假后可能会失踪~,5,年度大会员
869,二级评论,夜语丷,"回复 @中二病也要喜当爹:还能是什么造成的？不就是你们这些被外国宣传洗脑的美分么？
社会主流价值观是不是通过移民率体现的，反过来说，把只代表一小部分人的移民率当主流价值观的人才是肤浅吧！如果外国好过中国真的成为主流价值观，那我们早被和平演变了，还用你在这里唧唧歪歪？
至于你说的物质论我也不想评论，你还真别不信，我们中华民族这么大，就是不缺一腔热血报效祖国的人。
我们国家不足肯定存在，而且不少，到这不能成为你逃避的理由，我们发展了多少年，美帝抢劫了多少人，总想着六十年赶美超英不行怎么看都是政府的错的我也是对你无语了",69,0,2015-03-08 20:53:29,男,,6,年度大会员
870,二级评论,红色风暴CCCP,回复 @中二病也要喜当爹:可笑，你当美国没人是不是？一出国就准备当成大熊猫一样供着，不想想人家高技术人才也是论千万记得,30,0,2015-11-27 18:25:12,男,皎皎寒月光   人将其比日犹明   谎亦常相随,6,年度大会员
871,二级评论,关于克里提尼,回复 @中二病也要喜当爹:你每层楼都回复，也是蛮辛苦的，祝你移民愉快，别搁这嘴炮了,23,0,2016-03-25 07:35:48,保密,real love,5,大会员
872,二级评论,夜城如沫,"回复 @中二病也要喜当爹:为什么差不多每条评论都能看到你这个逗比。
(〜￣△￣)〜",5,0,2016-04-19 22:11:29,男,,5,大会员
873,二级评论,穷到昏厥滴追星少女,回复@浅夜汐空:他哪是逗比啊，他是***,1,0,2017-01-17 20:53:17,女,"最新韩剧、韩综、韩影、k-pop 相关视频
追星少女的碎碎念，喜欢请关注！
（墙头贼多......）",4,年度大会员
874,二级评论,种花家的园丁兔,2020，这些人很多被扫进了垃圾堆(°∀°)ﾉ,5,0,2020-01-11 06:00:09,男,一枚培养社会主义接班人的园丁,5,无
875,二级评论,超爱蛋卷,今天我们所拥有的一切都是过去先辈的血和汗换来的 我们所享受的一切他们可能不曾享受过,1,0,2020-03-11 13:22:07,保密,so cure????✨,2,无
876,一级评论,你家的杨桃,"我会看日漫。
我也会看小鲜肉的韩剧。
我也会玩着日本的游戏。
我也会深爱着某些番剧。

我知道祖国还不是很好。
我知道祖国会有坏人。

但有人想抹黑祖国，
我也会去举报他们。
和热爱这个国家的人一起去抵抗。

她曾经堕入世界末尾，
被许多人欺负。
但她坚强了起来，
重新站在世界前端。

如果没有她，
还有他们，
你们根本没有机会在这里嚣张的抹黑她。

至可爱的祖国，
还有同样可爱的他们。

我们的目标是星辰大海！",610,7,2018-01-18 00:02:55,保密,无所谓,5,无
877,二级评论,你家的杨桃,回复 @Asuna_酱:？？？,0,0,2018-01-24 21:33:27,保密,无所谓,5,无
878,二级评论,Archer丨EX,回复 @Asuna_酱:？？？,0,0,2018-01-27 13:34:57,男,A1厨和ぁぇ厨,5,无
879,二级评论,你家的杨桃,回复 @Archer丨EX:这句话写什么意思,0,0,2018-01-27 14:20:41,保密,无所谓,5,无
880,二级评论,Archer丨EX,回复 @你家的杨桃:*******没了还有国。。民。。党,0,0,2018-01-27 14:22:56,男,A1厨和ぁぇ厨,5,无
881,二级评论,Archer丨EX,回复 @你家的杨桃:Kuo Min Tang是威妥玛拼音，是一套用与拼写中文普通话的罗马拼音系统。,0,0,2018-01-27 14:25:00,男,A1厨和ぁぇ厨,5,无
882,二级评论,回家睡觉0v0,回复 @Asuna_酱:看看现在的台湾。国民党若领导中国现在中国就是美国的附属国。→_→,22,0,2018-01-29 17:32:17,保密,"真正的强者，并不是要一味的击败自己所有的对手。而是因为这些对手的存在，自己，才会变得更加强大！
",5,大会员
883,二级评论,酃髻爰,回复 @Archer丨EX :keke，当年是扶不起的阿斗，现在依然是，选择亲美只会成为附属品，只有自己站起来才是真正的国家，蒋在民族大义底线方面还可以，其他的就算了，尽管*********也有一些问题，但总比国   民  党强，参照湾湾………………,10,0,2018-04-19 22:28:17,女,若能避开猛烈的狂喜，自然不会有悲矜来袭,4,无
884,一级评论,传说中的大叔A,(´･_･`)比看打鬼子强多了，比起继承仇恨还是继承荣耀好。,623,12,2015-04-17 21:40:56,保密,"想当年我穿开裆裤的时候,你还是个流鼻涕的小不点呢.",5,无
885,二级评论,Machine-War,+10086,1,0,2015-04-17 21:51:11,保密,,5,大会员
886,二级评论,鸡蛋三明治赛高,这句话真的很好！比起继承仇恨还是继承荣耀！,8,0,2015-04-18 14:59:01,女,社恐是没救的，这辈子都没得救了,5,年度大会员
887,二级评论,抽风不死,强烈赞成楼主的观点,1,0,2015-07-18 01:55:17,保密,,5,年度大会员
888,二级评论,曹操小瞒,不忘记仇恨，不原谅仇人，继承荣耀,24,0,2019-10-01 22:25:19,保密,,4,无
889,二级评论,一只飞船,"不忘记苦难也不消费苦难。
继承荣耀说得好呀",8,0,2019-10-03 14:18:06,保密,,4,年度大会员
890,二级评论,32248910048_bili,可以谅解仇恨不能遗忘荣耀,0,0,2020-01-08 21:45:26,保密,,5,年度大会员
891,二级评论,菜鸡的纸鸢,打鬼子看的我智商严重下线[捂脸],0,0,2020-01-17 09:35:28,男,这老吊都快懒死了，什么也不带烦写呀不带烦写(╬ -´ω-)y-~~,4,大会员
892,二级评论,l新洸,但是不能忘记历史。日本爹现在和当年还是一样的，[抠鼻],0,0,2020-03-03 23:06:02,男,,5,年度大会员
893,二级评论,bili_90130274869,仇恨也继承，荣耀也继承。不忘记仇恨，一是牢记落后就要挨打，二是时刻警惕狼子野心的小人背后捅刀子，一是发展自己，二是防备敌人。,5,0,2020-03-07 10:50:38,保密,,3,无
894,二级评论,屁桃君的分裂桃曦仙女,比起继承仇恨还是记住曾经的落后 想办法让种花家再也不落后于任何时候,1,0,2020-03-21 23:44:09,女,屁桃君的分裂桃曦仙女!可以叫我桃曦啦!,4,无
895,二级评论,专业卖瓜帅B,回复 @l新洸 :好碍国的五级号，属实有点吊哦,0,0,2020-03-31 22:22:02,保密,肖战必糊，给爷爬！,4,无
896,二级评论,l新洸,回复 @专业卖瓜帅B :你知道我为啥说不能忘记历史吗？因为日本还没向中国道歉，也没有承认侵略史。改教科书，改维基百科，极力掩盖侵略史。[疑惑],1,0,2020-04-01 08:47:21,男,,5,年度大会员
897,一级评论,ThorpMikeTash,爱国不是抱着自己国家的臭脚说香，爱国是要对肮脏的东西进行批判、唾弃、厌恶、并且尽自己的能力去改善它，但是别的国家的人说你国家的脚臭的时候你就要一巴掌干死他。,504,13,2015-03-06 22:49:28,保密,     4月,6,年度大会员
898,二级评论,EvangelWunder,这话说得好，保存防删,8,0,2015-03-06 22:52:51,男,,5,年度大会员
899,二级评论,璋瀚,并对好的地方认可、鼓励、以期其更好(=・ω・=),14,0,2015-03-06 22:54:03,保密,,5,年度大会员
900,二级评论,终结降临,这句话说的的确不错,3,0,2015-03-06 22:56:48,男,一个人的成长，就是战胜过去不成熟的自己,5,年度大会员
901,二级评论,突破天际的蘑菇,回复 @Thorp丿丶J:嫖宿幼女，带套不算强奸，第一个上不算轮奸。这三句话，目前为止没有一人回复过（百度贴吧发了很久了）。,2,0,2015-03-06 23:00:41,男,,5,大会员
902,二级评论,寻夢人,爱国不是抱着自己国家的臭脚说香，但也不是脚不臭的你非要说人家脚臭，更不是有人说脚不臭的时候还要给人家扣个五毛的帽子,49,0,2015-03-06 23:01:50,保密,,6,年度大会员
903,二级评论,终结降临,"回复 @葛三炮 :那我来回答吧：
法官说你算，你就算
现在是法治社会，谁和你辩那么多
法律法规上面白纸黑字那是写得清清楚楚，明明白白
",2,0,2015-03-06 23:03:47,男,一个人的成长，就是战胜过去不成熟的自己,5,年度大会员
904,二级评论,突破天际的蘑菇,回复 @终结降临:抬杠等于屁话，你这是刷存在感。,0,0,2015-03-06 23:12:56,男,,5,大会员
905,二级评论,哈尔滨的士好奇怪,话糙理不糙，不过现在能分清什么是肮脏的东西的人又有多少？肮脏所指的东西是个标准的概念么，那些就一定不是肮脏的那些一定是肮脏的很难说清,2,0,2015-03-06 23:15:01,保密,喜欢萨摩耶的哈士奇,5,大会员
906,二级评论,终结降临,"回复 @葛三炮 :那请问你是怎么想的？请正面回答
难道现在不是法制社会吗？
难道现在不应该依法办事吗？
法律和道德比起来哪一个执行力更强呢？哪一个更靠谱呢？
难道就因为某些莫须有的人情世故就应该纵容罪恶不依法律办事吗？
请正面回答
不然这一句话我完完整整的还给你",1,0,2015-03-06 23:22:04,男,一个人的成长，就是战胜过去不成熟的自己,5,年度大会员
907,二级评论,EvangelWunder,"回复 @葛三炮 :我来回复你这三句话，嫖宿幼女罪起刑为5年，高于强奸罪的3年，封顶为15年，没有无期和死刑，在设立时本想的是加重处罚，却在司法实践中冲抵了强奸罪的“后果严重”的部分，目前，最高院已经表态支持废除该罪名，一律以强奸罪处罚
戴套不算强奸系当事警方故意所为，是严重的违法行为，这个没什么好说的。
第一个上不算轮奸我记得这句话是在李天一事件中提出的，这是一些律师提出的，并不是法院最后的判决理由。最后法院仍以强奸罪后果严重的情形予以定罪量刑",27,0,2015-03-06 23:23:57,男,,5,年度大会员
908,二级评论,炫彩地瓜子,这话说得好！！,0,0,2015-03-06 23:49:58,女,刷视频用的账号,6,年度大会员
909,二级评论,白夜凛xyds,回复 @一只左手:说得好 有些人就知道站在过去说事情,1,0,2015-03-07 11:27:51,保密,,5,年度大会员
910,二级评论,五龙之首,顶！。。,0,0,2015-03-07 13:11:23,男,,6,大会员
911,二级评论,幻逸君,American,0,0,2020-03-09 20:38:07,保密,,4,大会员
912,二级评论,bili_59751481160,比如非法戒网瘾机构遍布全国,0,0,2020-03-20 13:30:37,男,,2,无
913,一级评论,日照会长,作为一名大学僧曾经在附小当了一年的志愿老师，有一次去上课因为我要讲的是新诗《我骄傲我是中国人》，为了引入就问那些小旁友们，你们对中国的印象是什么？大多数答案都是懦弱无能，那一刻觉得很莫名，为什么我们的后辈对自己祖国的印象会是这样的？？那节课讲了一节课的历史，我不知道是他们父母给他们灌输的印象，还是在网上被某些公知洗脑，这样真的很可怕。那兔这样的作品真的是应该多出一些，一个人不爱国怎么爱家，不爱家怎么爱人，连爱都不懂得那真的是一个健全的人吗？,337,5,2015-04-18 01:00:08,女,这个人懒死了，就不想认真写┐（─__─）┌,4,大会员
914,二级评论,疯子的艺术,回复 @少女丢离家出走的情商:父辈们经历的太多，他们亲身经历过中国的坎坷，我们出生在稳定和平的年代，不知道国家曾经的黑暗，小学生他们看不懂公知言论，是父母教育的肯定没错，以前我也觉得父母怎么这么反动，而等我进入社会了以后，我开始理解他们了。父母们才是从点点滴滴做起的人，那时候没有富二代，大家都一样。,20,0,2015-05-01 09:53:46,保密,,5,大会员
915,二级评论,冬青老司机,"能够理解，毕竟天朝还有很多渣的地方，加油改变吧！
",2,0,2015-05-03 00:23:43,保密,,5,大会员
916,二级评论,researchalpha,问题有，不少也不小，但没有一代一代地人去修正，它还是问题，所以得靠我们和我们的后代来矫正，不是瞎比比,9,0,2015-06-26 19:51:12,男,,5,年度大会员
917,二级评论,渭水舒河,也许不够强大，但未曾懦弱啊,11,0,2019-06-09 02:11:57,保密,,4,大会员
918,二级评论,种花家的园丁兔,现在再去问一次吧2020,1,0,2020-01-11 06:01:44,男,一枚培养社会主义接班人的园丁,5,无
